nome;is_person;role_detail;role_group;numero_episodio;dubbing_type
Cezame Argile;TRUE;Performed by;Composers;Fight Club;
Koka Media/Killer Tracks;FALSE;Courtesy of;Miscellaneous Companies;Fight Club;
Franki Hulme;TRUE;Written by;Composers;Fight Club;
Kenton Hulme;TRUE;Written by;Composers;Fight Club;
John Wolfenden;TRUE;Written by;Composers;Fight Club;
Melle Steagall;TRUE;Written by;Composers;Fight Club;
Junk Ferry;TRUE;Performed by;Composers;Fight Club;
M. Petrie;TRUE;Written by;Composers;Fight Club;
K. Moo;TRUE;Written by;Composers;Fight Club;
The Odditorium;TRUE;Performed by;Composers;Fight Club;
Hi-Ho Records;FALSE;Courtesy of;Miscellaneous Companies;Fight Club;
Guy Moon;TRUE;Music by;Composers;Fight Club;
Bob Garret;TRUE;Lyric by;Composers;Fight Club;
Jeff Haskell;TRUE;Arrangement by;Music Department;Fight Club;
Guy Moon;TRUE;Produced by;Producers;Fight Club;
"Kenneth ""Babyface"" Edmonds";TRUE;Composed by;Composers;Fight Club;
Tom Waits;TRUE;Written by;Composers;Fight Club;
Kathleen Brennan;TRUE;Written by;Composers;Fight Club;
Tom Waits;TRUE;Performed by;Composers;Fight Club;
Island Records, Inc.;FALSE;Courtesy of;Miscellaneous Companies;Fight Club;
Universal Music Special Markets;FALSE;Under license from;Miscellaneous Companies;Fight Club;
Dory;TRUE;Words and Music by;Composers;Fight Club;
Andre Previn;TRUE;Words and Music by;Composers;Fight Club;
Leo Robin;TRUE;Composed by;Composers;Fight Club;
Harry Warren;TRUE;Composed by;Composers;Fight Club;
Marlene Dietrich;TRUE;Performed by;Composers;Fight Club;
Columbia Records;FALSE;Courtesy of;Miscellaneous Companies;Fight Club;
M. Dietrich, Inc.;FALSE;Courtesy of;Miscellaneous Companies;Fight Club;
Stephen Arnold;TRUE;Composed by;Composers;Fight Club;
George Fenton;TRUE;Written by;Composers;Fight Club;
John Leach;TRUE;Written by;Composers;Fight Club;
Assiociated Production Music;FALSE;Courtesy of;Miscellaneous Companies;Fight Club;
Black Francis;TRUE;Written by;Composers;Fight Club;
The Pixies;TRUE;Performed by;Composers;Fight Club;
Elektra Entertainment Group/4AD;FALSE;Courtesy of;Miscellaneous Companies;Fight Club;
Warner Special Products;FALSE;By arrangement with;Miscellaneous Companies;Fight Club;
RESTLESS RECORDS;FALSE;Soundtrack available on;Miscellaneous Companies;Fight Club;
Raymond Bongiovanni;TRUE;In memory of;Thanks;Fight Club;
P. Scott Makela;TRUE;In memory of;Thanks;Fight Club;
TECHNICOLOR;FALSE;Color by;Miscellaneous Companies;Fight Club;
PANAVISION;FALSE;Filmed with;Miscellaneous Companies;Fight Club;
KODAK;FALSE;;Miscellaneous Companies;Fight Club;
Twentieth Century Fox Film Corporation;FALSE;Copyright;Production Companies;Fight Club;
Monarchy Enterprises B.V.;FALSE;Copyright;Production Companies;Fight Club;
Regency Entertainment (USA), Inc.;FALSE;Copyright;Production Companies;Fight Club;
TAURUS FILM;FALSE;In association with;Production Companies;Fight Club;
TWENTIETH CENTURY FOX;FALSE;Produced and Released by;Production Companies;Fight Club;
TWENTIETH CENTURY FOX;FALSE;Produced and Released by;Distributors;Fight Club;
20th CENTURY FOX;FALSE;;Production Companies;Fight Club;
NEWS CORPORATION;FALSE;;Production Companies;Fight Club;
REGENCY;FALSE;;Production Companies;Fight Club;
FOX 2000 PICTURES;FALSE;present;Production Companies;Fight Club;
REGENCY ENTERPRISES;FALSE;present;Production Companies;Fight Club;
LINSON FILMS;FALSE;A ... Production;Production Companies;Fight Club;
DAVID FINCHER;TRUE;A ... Film;Directors;Fight Club;
BRAD PITT;TRUE;;Cast;Fight Club;
EDWARD NORTON;TRUE;;Cast;Fight Club;
HELENA BONHAM CARTER;TRUE;;Cast;Fight Club;
MEAT LOAF;TRUE;;Cast;Fight Club;
JARED LETO;TRUE;;Cast;Fight Club;
ZACH GRENIER;TRUE;;Cast;Fight Club;
HOLT MCCALLANY;TRUE;;Cast;Fight Club;
EION BAILEY;TRUE;;Cast;Fight Club;
LARAY MAYFIELD;TRUE;Casting By;Casting Directors;Fight Club;
MICHAEL KAPLAN;TRUE;Costume Designer;Costume Designers;Fight Club;
ROB BOTTIN;TRUE;Special Make-Up Effects Supervisor;Special Effects;Fight Club;
REN KLYCE;TRUE;Sound Designer;Sound Department;Fight Club;
THE DUST BROTHERS;FALSE;Music By;Miscellaneous Companies;Fight Club;
JAMES HAYGOOD;TRUE;Film Editor;Editors;Fight Club;
ALEX MCDOWELL;TRUE;Production Designer;Production Designers;Fight Club;
JEFF CRONENWETH;TRUE;Director of Photography;Cinematographers;Fight Club;
ARNON MILCHAN;TRUE;Executive Producer;Producers;Fight Club;
CHUCK PALAHNIUK;TRUE;Based on the Novel by;Writers;Fight Club;
JIM UHLS;TRUE;Screenplay by;Writers;Fight Club;
ART LINSON;TRUE;Produced by;Producers;Fight Club;
CEAN CHAFFIN;TRUE;Produced by;Producers;Fight Club;
ROSS GRAYSON BELL;TRUE;Produced by;Producers;Fight Club;
DAVID FINCHER;TRUE;Directed By;Directors;Fight Club;
STEVEN BOCHCO;TRUE;Executive Producers;Producers;Hill Street Blues S01E13;
MICHAEL KOZOLL;TRUE;Executive Producers;Producers;Hill Street Blues S01E13;
ANTHONY YERKOVICH;TRUE;Story Editor;Writers;Hill Street Blues S01E13;
DAVID ANSPAUGH;TRUE;Associate Producer;Producers;Hill Street Blues S01E13;
GEORGE DICKERSON;TRUE;Swanson;Cast;Hill Street Blues S01E13;
IRENA DU BARRY;TRUE;Rosa Calletano;Cast;Hill Street Blues S01E13;
LYNN WHITFIELD;TRUE;Jill Thomas;Cast;Hill Street Blues S01E13;
GELA JACOBSON;TRUE;Debbie Kaplan;Cast;Hill Street Blues S01E13;
ROBERT HIRSCHFELD;TRUE;Leo;Cast;Hill Street Blues S01E13;
PHILIP G. SCHULTZ;TRUE;Harvey;Cast;Hill Street Blues S01E13;
LISA LINDGREN;TRUE;Cindy Spooner;Cast;Hill Street Blues S01E13;
JOHN BRANDON;TRUE;Detective Walsh;Cast;Hill Street Blues S01E13;
MIKE POST;TRUE;Music by;Composers;Hill Street Blues S01E13;
WILLIAM CRONJAGER;TRUE;Director of Photography;Cinematographers;Hill Street Blues S01E13;
JEFFREY L. GOLDSTEIN;TRUE;Art Director;Art Directors;Hill Street Blues S01E13;
TOM STEVENS;TRUE;Editors;Editors;Hill Street Blues S01E13;
JOSEPH H. TERRILL;TRUE;Editors;Editors;Hill Street Blues S01E13;
TED RICH;TRUE;Post Production Supervisor;Additional Crew;Hill Street Blues S01E13;
CAROL HIMES;TRUE;Production Manager;Production Managers;Hill Street Blues S01E13;
CAL F. NAYLOR;TRUE;Unit Production Manager;Production Managers;Hill Street Blues S01E13;
PAUL DEASON;TRUE;First Assistant Director;Second Unit Directors or Assistant Directors;Hill Street Blues S01E13;
SAM EPSTEIN;TRUE;2nd Assistant Director;Second Unit Directors or Assistant Directors;Hill Street Blues S01E13;
GERI WINDSOR;TRUE;Casting by;Casting Directors;Hill Street Blues S01E13;
JAMES G. CANE;TRUE;Set Decorator;Set Decorators;Hill Street Blues S01E13;
BOB HARRIS, JR.;TRUE;Men's Costumer;Costume and Wardrobe Department;Hill Street Blues S01E13;
KAREN HUDSON;TRUE;Women's Costumer;Costume and Wardrobe Department;Hill Street Blues S01E13;
BOB WESTMORELAND;TRUE;Makeup Artist;Makeup Department;Hill Street Blues S01E13;
ELLEN POWELL;TRUE;Hair Stylist;Makeup Department;Hill Street Blues S01E13;
ANDREW M. COSTIKYAN;TRUE;Second Unit Photography;Camera and Electrical Department;Hill Street Blues S01E13;
"""FAST EDDIE""";TRUE;Sound Mixer;Sound Department;Hill Street Blues S01E13;
WILLIE J. THOMPSON;TRUE;Property Master;Art Department;Hill Street Blues S01E13;
SANDY NELSON;TRUE;Script Supervisor;Script and Continuity Department;Hill Street Blues S01E13;
PAT GRANDE;TRUE;Construction Coordinator;Art Department;Hill Street Blues S01E13;
DAVID PRICE;TRUE;Transportation Captain;Transportation Department;Hill Street Blues S01E13;
MARY JO BALLERINI;TRUE;Production Coordinator;Production Managers;Hill Street Blues S01E13;
BARTON J OGBURN;TRUE;Producer's Assistant;Additional Crew;Hill Street Blues S01E13;
DAVID LATT;TRUE;Location Manager;Location Managers;Hill Street Blues S01E13;
PAT FENNELL;TRUE;Camera Operator;Camera and Electrical Department;Hill Street Blues S01E13;
DAVE LEE;TRUE;Electrical Gaffer;Camera and Electrical Department;Hill Street Blues S01E13;
EARL LINDER;TRUE;Key Grip;Camera and Electrical Department;Hill Street Blues S01E13;
JESSE BREWER;TRUE;Technical Advisor;Additional Crew;Hill Street Blues S01E13;
MARILYN FIEBELKORN;TRUE;Assistants to the Producers;Additional Crew;Hill Street Blues S01E13;
TERRI S. REDMAN;TRUE;Assistants to the Producers;Additional Crew;Hill Street Blues S01E13;
MELODY ROWLAND;TRUE;Assistants to the Producers;Additional Crew;Hill Street Blues S01E13;
LAURA SINGER-WOLF;TRUE;Assistant Editor;Editorial Department;Hill Street Blues S01E13;
GLEN GLENN SOUND;FALSE;Re-Recording;Miscellaneous Companies;Hill Street Blues S01E13;
JOHN REITZ;TRUE;Re-Recording;Sound Department;Hill Street Blues S01E13;
LA DA PRODUCTIONS;FALSE;Music Editor;Miscellaneous Companies;Hill Street Blues S01E13;
ALLAN K. ROSEN;TRUE;Music Editor;Music Department;Hill Street Blues S01E13;
JIM WEIDMAN;TRUE;Music Editor;Music Department;Hill Street Blues S01E13;
HORTA EDITORIAL;FALSE;Sound Editor;Miscellaneous Companies;Hill Street Blues S01E13;
SAM HORTA;TRUE;Sound Editor;Sound Department;Hill Street Blues S01E13;
PANAVISION;FALSE;Camera and Lenses by;Miscellaneous Companies;Hill Street Blues S01E13;
ABBY SINGER;TRUE;Executive in Charge of Production for MTM Enterprises;Producers;Hill Street Blues S01E13;
MODERN FILM EFFECTS;FALSE;Titles & Optical Effects;Special Effects Companies;Hill Street Blues S01E13;
DELUXE;FALSE;Color by;Miscellaneous Companies;Hill Street Blues S01E13;
MTM ENTERPRISES;FALSE;Production;Production Companies;Hill Street Blues S01E13;
DANIEL J. TRAVANTI;TRUE;Starring;Cast;Hill Street Blues S01E13;
MICHAEL CONRAD;TRUE;;Cast;Hill Street Blues S01E13;
MICHAEL WARREN;TRUE;;Cast;Hill Street Blues S01E13;
BRUCE WEITZ;TRUE;;Cast;Hill Street Blues S01E13;
JAMES B. SIKKING;TRUE;;Cast;Hill Street Blues S01E13;
JOE SPANO;TRUE;;Cast;Hill Street Blues S01E13;
BARBARA BOSSON;TRUE;;Cast;Hill Street Blues S01E13;
TAUREAN BLACQUE;TRUE;;Cast;Hill Street Blues S01E13;
KIEL MARTIN;TRUE;;Cast;Hill Street Blues S01E13;
RENE ENRIQUEZ;TRUE;;Cast;Hill Street Blues S01E13;
BETTY THOMAS;TRUE;;Cast;Hill Street Blues S01E13;
CHARLES HAID;TRUE;AS RENKO;Cast;Hill Street Blues S01E13;
VERONICA HAMEL;TRUE;AS JOYCE DAVENPORT;Cast;Hill Street Blues S01E13;
MICHAEL KOZOLL;TRUE;CREATED BY;Writers;Hill Street Blues S01E13;
STEVEN BOCHCO;TRUE;CREATED BY;Writers;Hill Street Blues S01E13;
BARBARA BABCOCK;TRUE;Guest Starring;Cast;Hill Street Blues S01E13;
DAN HEDAYA;TRUE;;Cast;Hill Street Blues S01E13;
MICHAEL TUCKER;TRUE;;Cast;Hill Street Blues S01E13;
THOMAS CALLAWAY;TRUE;;Cast;Hill Street Blues S01E13;
ALLEN CASE;TRUE;;Cast;Hill Street Blues S01E13;
PETER WHITE;TRUE;;Cast;Hill Street Blues S01E13;
ALAN RACHINS;TRUE;Written by;Writers;Hill Street Blues S01E13;
GREGORY HOBLIT;TRUE;Produced by;Producers;Hill Street Blues S01E13;
GREGORY HOBLIT;TRUE;Directed by;Directors;Hill Street Blues S01E13;
Peppe;TRUE;a;Thanks;La grande bellezza;
Maurizio;TRUE;a;Thanks;La grande bellezza;
Paolo Sorrentino;TRUE;regia di;Directors;La grande bellezza;
INDIGO FILM;FALSE;una produzione;Production Companies;La grande bellezza;
MEDUSA FILM;FALSE;in collaborazione con;Production Companies;La grande bellezza;
BABE FILMS;FALSE;in coproduzione con;Production Companies;La grande bellezza;
PATHÉ;FALSE;in coproduzione con;Production Companies;La grande bellezza;
FRANCE 2 CINÉMA;FALSE;e;Production Companies;La grande bellezza;
Programma MEDIA della Comunità Europea;FALSE;sviluppata con il sostegno del;Production Companies;La grande bellezza;
BANCA POPOLARE DI VICENZA;FALSE;in associazione con;Production Companies;La grande bellezza;
EURIMAGES;FALSE;con il supporto di;Production Companies;La grande bellezza;
Ministero per i Beni e le Attività Culturali;FALSE;con il contributo del;Production Companies;La grande bellezza;
Direzione Generale per il Cinema;FALSE;con il contributo del;Production Companies;La grande bellezza;
Regione Lazio;FALSE;opera realizzata con il sostegno della;Production Companies;La grande bellezza;
Fondo Regionale per il Cinema e l'Audiovisivo;FALSE;opera realizzata con il sostegno della;Production Companies;La grande bellezza;
MEDIASET PREMIUM;FALSE;in collaborazione con;Production Companies;La grande bellezza;
CANAL+;FALSE;con la partecipazione di;Production Companies;La grande bellezza;
CINE+;FALSE;e;Production Companies;La grande bellezza;
FRANCE TÉLÉVISIONS;FALSE;con la partecipazione di;Production Companies;La grande bellezza;
Nicola Giuliano;TRUE;prodotto da;Producers;La grande bellezza;
Francesca Cima;TRUE;prodotto da;Producers;La grande bellezza;
Fabio Conversi;TRUE;coprodotto da;Producers;La grande bellezza;
Jérôme Seydoux;TRUE;coprodotto da;Producers;La grande bellezza;
Viola Prestieri;TRUE;produttore esecutivo;Producers;La grande bellezza;
Carlotta Calori;TRUE;produttori associati;Producers;La grande bellezza;
Guendalina Ponti;TRUE;produttori associati;Producers;La grande bellezza;
Romain Le Grand;TRUE;produttori associati;Producers;La grande bellezza;
Vivien Aslanian;TRUE;produttori associati;Producers;La grande bellezza;
Muriel Sauzay;TRUE;produttori associati;Producers;La grande bellezza;
Toni Servillo;TRUE;;Cast;La grande bellezza;
Carlo Verdone;TRUE;;Cast;La grande bellezza;
Sabrina Ferilli;TRUE;;Cast;La grande bellezza;
Carlo Buccirosso;TRUE;;Cast;La grande bellezza;
Iaia Forte;TRUE;;Cast;La grande bellezza;
Pamela Villoresi;TRUE;;Cast;La grande bellezza;
Galatea Ranzi;TRUE;;Cast;La grande bellezza;
Franco Graziosi;TRUE;;Cast;La grande bellezza;
Giorgio Pasotti;TRUE;;Cast;La grande bellezza;
Massimo Popolizio;TRUE;;Cast;La grande bellezza;
Sonia Gessner;TRUE;;Cast;La grande bellezza;
Anna Della Rosa;TRUE;;Cast;La grande bellezza;
Luca Marinelli;TRUE;;Cast;La grande bellezza;
Serena Grandi;TRUE;;Cast;La grande bellezza;
Ivan Franek;TRUE;;Cast;La grande bellezza;
Vernon Dobtcheff;TRUE;;Cast;La grande bellezza;
Dario Cantarelli;TRUE;;Cast;La grande bellezza;
Lillo Petrolo;TRUE;;Cast;La grande bellezza;
Luciano Virgilio;TRUE;;Cast;La grande bellezza;
Aldo Ralli;TRUE;;Cast;La grande bellezza;
Giusi Merli;TRUE;;Cast;La grande bellezza;
Giovanna Vignola;TRUE;;Cast;La grande bellezza;
Anita Kravos;TRUE;;Cast;La grande bellezza;
Ludovico Caldarera;TRUE;;Cast;La grande bellezza;
Marialaura Rondanini;TRUE;;Cast;La grande bellezza;
Francesca Golia;TRUE;;Cast;La grande bellezza;
Silvia Munguia;TRUE;;Cast;La grande bellezza;
Massimo De Francovich;TRUE;con;Cast;La grande bellezza;
Roberto Herlitzka;TRUE;con;Cast;La grande bellezza;
Isabella Ferrari;TRUE;e con;Cast;La grande bellezza;
Luca Bigazzi;TRUE;direttore della fotografia;Cinematographers;La grande bellezza;
Cristiano Travaglioli;TRUE;montaggio;Editors;La grande bellezza;
Lele Marchitelli;TRUE;musiche;Composers;La grande bellezza;
Indigo Film;FALSE;Edizioni Musicali;Miscellaneous Companies;La grande bellezza;
Paolo Sorrentino;TRUE;soggetto;Writers;La grande bellezza;
Paolo Sorrentino;TRUE;sceneggiatura;Writers;La grande bellezza;
Umberto Contarello;TRUE;sceneggiatura;Writers;La grande bellezza;
Stefania Cella;TRUE;scenografia;Production Designers;La grande bellezza;
Daniela Ciancio;TRUE;costumi;Costume Designers;La grande bellezza;
Silvia Moraes;TRUE;montaggio del suono;Sound Department;La grande bellezza;
Emanuele Cecere;TRUE;suono;Sound Department;La grande bellezza;
Maurizio Silvi;TRUE;trucco;Makeup Department;La grande bellezza;
Aldo Signoretti;TRUE;acconciature;Makeup Department;La grande bellezza;
Gennaro Formisano;TRUE;organizzazione;Production Managers;La grande bellezza;
Stefano d'Avella;TRUE;direzione amministrativa;Production Managers;La grande bellezza;
Davide Bertoni;TRUE;aiuto regia;Second Unit Directors or Assistant Directors;La grande bellezza;
Annamaria Sambucco;TRUE;casting;Casting Directors;La grande bellezza;
Rodolfo Migliari;TRUE;supervisione effetti visivi;Visual Effects;La grande bellezza;
Alberto Aguirre;TRUE;Mariachi festa;Cast;La grande bellezza;
Maria Rosaria Alati;TRUE;Donna anziana botox;Cast;La grande bellezza;
Francesca Amodio;TRUE;Carmelina;Cast;La grande bellezza;
Stefania Barca;TRUE;Donna botox;Cast;La grande bellezza;
Gabriela Belisario;TRUE;Ragazza botox;Cast;La grande bellezza;
Alessia Bellotto;TRUE;Ammiratrice jep;Cast;La grande bellezza;
Concetta Buzzanca;TRUE;Signora matrimonio;Cast;La grande bellezza;
Gino Canni;TRUE;Mariachi festa;Cast;La grande bellezza;
Annaluisa Capasa;TRUE;Elisa De Santis;Cast;La grande bellezza;
Roberta Carocci;TRUE;Guida turistica;Cast;La grande bellezza;
Severino Cesari;TRUE;Sebastiano Paf;Cast;La grande bellezza;
Margherita Cornali;TRUE;Donna d'oro;Cast;La grande bellezza;
Jamaica Corridori;TRUE;Ballerina burlesque;Cast;La grande bellezza;
Natalia De Maria;TRUE;Cubista festa jep;Cast;La grande bellezza;
Carmelo Di Marco;TRUE;Uomo jogging;Cast;La grande bellezza;
Giulia Di Quilio;TRUE;Donna coppia esibizionista;Cast;La grande bellezza;
Giorgia Ferrero;TRUE;Ammiratrice jep;Cast;La grande bellezza;
Melania Fiore;TRUE;Infermiera pos;Cast;La grande bellezza;
Lorenzo Gioielli;TRUE;Uomo coppia esibizionista;Cast;La grande bellezza;
Mayda Gonzales;TRUE;Mariachi festa;Cast;La grande bellezza;
Maria Lovetti;TRUE;Contessa festa;Cast;La grande bellezza;
Roberto Lumianto;TRUE;Trans;Cast;La grande bellezza;
Agata Malyszko;TRUE;Polina;Cast;La grande bellezza;
Giulia Maulucci;TRUE;Ammiratrice jep;Cast;La grande bellezza;
Paolo Mazzarelli;TRUE;Attore fiction;Cast;La grande bellezza;
Flavio Mieli;TRUE;Jep giovane;Cast;La grande bellezza;
Claudio Munitillo Turtur;TRUE;Figlio Lillo;Cast;La grande bellezza;
Daniele Pilli;TRUE;Prete funerale;Cast;La grande bellezza;
Monica Piseddu;TRUE;Madre chiostro;Cast;La grande bellezza;
Pedro Ramirez;TRUE;Mariachi festa;Cast;La grande bellezza;
Yoon Suck Ryul;TRUE;Giapponese infartuato;Cast;La grande bellezza;
Maura Rossi;TRUE;Pazza bar;Cast;La grande bellezza;
Massimo Santangelo;TRUE;Autista pullman;Cast;La grande bellezza;
Catarina Scalaprice;TRUE;Ammiratrice Jep;Cast;La grande bellezza;
Carlo Sorrentino;TRUE;2' figlio Lillo;Cast;La grande bellezza;
Elisabetta Ventura;TRUE;Ballerina ventilatore;Cast;La grande bellezza;
Sara WaKayanagi;TRUE;Cantante giapponese;Cast;La grande bellezza;
Cristina Aubry;TRUE;La voce di Dadina è di;Cast;La grande bellezza;
Studio PUNTOeVIRGOLA;FALSE;Ufficio stampa;Miscellaneous Companies;La grande bellezza;
Lara Lucchetta;TRUE;Ricerche e documentazione;Additional Crew;La grande bellezza;
Samantha Natalucci;TRUE;Segretaria di edizione;Script and Continuity Department;La grande bellezza;
Giuseppe Di Gangi;TRUE;Direttore di produzione;Production Managers;La grande bellezza;
Raffaello Vignoli;TRUE;Ispettore di produzione;Production Managers;La grande bellezza;
Daniela Moramarco;TRUE;Coordinatrice di produzione;Production Managers;La grande bellezza;
Giuseppe Nardi;TRUE;Location manager;Location Managers;La grande bellezza;
Gianluca Tittonel;TRUE;Location manager;Location Managers;La grande bellezza;
Danilo Simotti;TRUE;Assistenti location manager;Location Managers;La grande bellezza;
Piernicola Pinnola;TRUE;Assistenti location manager;Location Managers;La grande bellezza;
Maurizio Porro;TRUE;Segretari di produzione;Production Managers;La grande bellezza;
Lorenzo Rossi Espagnet;TRUE;Segretari di produzione;Production Managers;La grande bellezza;
Alessandro Del Vecchio;TRUE;Segretari di produzione;Production Managers;La grande bellezza;
Nicola Scamarcio;TRUE;Aiuti segr. di produzione;Production Managers;La grande bellezza;
Lorenzo Distante;TRUE;Aiuti segr. di produzione;Production Managers;La grande bellezza;
Claudia Contento;TRUE;Stagisti;Additional Crew;La grande bellezza;
Giulia Odoardi;TRUE;Stagisti;Additional Crew;La grande bellezza;
Benedetta Barroero;TRUE;Stagisti;Additional Crew;La grande bellezza;
Zoe Giudice;TRUE;Stagisti;Additional Crew;La grande bellezza;
Maria Soledad Marchi;TRUE;Stagisti;Additional Crew;La grande bellezza;
Jacopo Bonvicini;TRUE;II Aiuto regista;Second Unit Directors or Assistant Directors;La grande bellezza;
Giorgio Servillo;TRUE;III Aiuto regista;Second Unit Directors or Assistant Directors;La grande bellezza;
Piero Messina;TRUE;Assistenti alla regia;Second Unit Directors or Assistant Directors;La grande bellezza;
Baladine Ardant Conversi;TRUE;Assistenti alla regia;Second Unit Directors or Assistant Directors;La grande bellezza;
Giulio Cangiano;TRUE;Assistenti alla regia;Second Unit Directors or Assistant Directors;La grande bellezza;
Serena Lupo;TRUE;Assistenti alla regia;Second Unit Directors or Assistant Directors;La grande bellezza;
Lucilla Masucci;TRUE;Assistenti alla regia;Second Unit Directors or Assistant Directors;La grande bellezza;
Domenico De Feudis;TRUE;Assistenti alla regia;Second Unit Directors or Assistant Directors;La grande bellezza;
Andrea Armani;TRUE;Assistenti alla regia;Second Unit Directors or Assistant Directors;La grande bellezza;
Fabrizio Provinciali;TRUE;Assistenti alla regia;Second Unit Directors or Assistant Directors;La grande bellezza;
